scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
1d,200,1,8,8,742,stochastic_greedy,area,success,256,0.894258224,256,1,200,,,,,
1d,200,1,8,8,742,genetic_greedy,area,success,246,95.67532817,246,1,200,12681,228,36384,0.01797965460137213,159.57894736842104
1d,200,1,8,8,742,genetic_stochastic,area,success,247,110.984069188,247,1,200,12543,501,94930,0.03994259746472136,189.4810379241517
1d,200,1,8,9,842,greedy,area,success,271,1.039025035,271,1,200,,,,,
1d,200,1,8,9,842,stochastic_greedy,area,success,255,0.85126523,255,1,200,,,,,
1d,200,1,8,9,842,genetic_greedy,area,success,244,95.843602097,244,1,200,12637,246,42735,0.019466645564611855,173.71951219512195
1d,200,1,8,9,842,genetic_stochastic,area,success,238,123.586350618,238,1,200,12575,460,86859,0.03658051689860835,188.82391304347826
1d,200,1,8,10,942,greedy,area,success,257,0.933622364,257,1,200,,,,,
1d,200,1,8,10,942,stochastic_greedy,area,success,251,0.884601174,251,1,200,,,,,
1d,200,1,8,10,942,genetic_greedy,area,success,244,71.503502317,244,1,200,12465,354,66109,0.028399518652226233,186.74858757062148
1d,200,1,8,10,942,genetic_stochastic,area,success,238,109.784103466,238,1,200,12537,448,84574,0.03573422668900056,188.78125
1d,300,1,8,1,42,greedy,area,success,297,1.455751545,297,1,300,,,,,
1d,300,1,8,1,42,stochastic_greedy,area,success,280,1.303621217,280,1,300,,,,,
1d,300,1,8,1,42,genetic_greedy,area,success,263,136.944015727,263,1,300,12629,207,59440,0.0163908464644865,287.1497584541063
1d,300,1,8,1,42,genetic_stochastic,area,success,256,336.873883561,256,1,300,12567,629,180623,0.050051722765974374,287.1589825119237
1d,300,1,8,2,142,greedy,area,success,286,1.350148742,286,1,300,,,,,
1d,300,1,8,2,142,stochastic_greedy,area,success,281,1.347041142,281,1,300,,,,,
1d,300,1,8,2,142,genetic_greedy,area,success,263,235.966155603,263,1,300,12687,303,87250,0.023882714589737526,287.95379537953795
1d,300,1,8,2,142,genetic_stochastic,area,success,261,428.942148515,261,1,300,12644,468,135363,0.03701360329009807,289.2371794871795
1d,300,1,8,3,242,greedy,area,success,277,1.493764591,277,1,300,,,,,
1d,300,1,8,3,242,stochastic_greedy,area,success,273,1.264751864,273,1,300,,,,,
1d,300,1,8,3,242,genetic_greedy,area,success,261,371.804477749,261,1,300,12614,474,136059,0.037577295068970985,287.04430379746833
1d,300,1,8,3,242,genetic_stochastic,area,success,259,304.225860666,259,1,300,12646,486,139238,0.03843112446623438,286.49794238683126
1d,300,1,8,4,342,greedy,area,success,279,1.315208446,279,1,300,,,,,
1d,300,1,8,4,342,stochastic_greedy,area,success,271,1.269579747,271,1,300,,,,,
1d,300,1,8,4,342,genetic_greedy,area,success,263,303.534180162,263,1,300,12674,420,120061,0.033138709168376204,285.8595238095238
1d,300,1,8,4,342,genetic_stochastic,area,success,262,249.291218267,262,1,300,12590,453,128259,0.03598093725178713,283.1324503311258
1d,300,1,8,5,442,greedy,area,success,270,1.373491977,270,1,300,,,,,
1d,300,1,8,5,442,stochastic_greedy,area,success,269,1.335206844,269,1,300,,,,,
1d,300,1,8,5,442,genetic_greedy,area,success,256,289.650977885,256,1,300,12592,462,131945,0.036689961880559084,285.5952380952381
1d,300,1,8,5,442,genetic_stochastic,area,success,258,444.304059578,258,1,300,12527,663,189310,0.05292568053005508,285.53544494720967
1d,300,1,8,6,542,greedy,area,success,290,1.388011127,290,1,300,,,,,
1d,300,1,8,6,542,stochastic_greedy,area,success,281,1.387682509,281,1,300,,,,,
1d,300,1,8,6,542,genetic_greedy,area,success,252,373.248095557,252,1,300,12654,461,132230,0.03643116801011538,286.8329718004338
1d,300,1,8,6,542,genetic_stochastic,area,success,253,265.977074254,253,1,300,12499,383,110287,0.03064245139611169,287.9556135770235
1d,300,1,8,7,642,greedy,area,success,283,1.413454202,283,1,300,,,,,
1d,300,1,8,7,642,stochastic_greedy,area,success,286,1.498926196,286,1,300,,,,,
1d,300,1,8,7,642,genetic_greedy,area,success,263,207.353599277,263,1,300,12549,212,59294,0.01689377639652562,279.688679245283
1d,300,1,8,7,642,genetic_stochastic,area,success,258,321.208464013,258,1,300,12511,567,160989,0.04532011829589961,283.9312169312169
1d,300,1,8,8,742,greedy,area,success,275,1.364928094,275,1,300,,,,,
1d,300,1,8,8,742,stochastic_greedy,area,success,275,1.420752642,275,1,300,,,,,
1d,300,1,8,8,742,genetic_greedy,area,success,269,454.339179927,269,1,300,12647,486,139529,0.03842808571202657,287.09670781893004
1d,300,1,8,8,742,genetic_stochastic,area,success,260,349.491014535,260,1,300,12585,550,157460,0.04370282081843464,286.2909090909091
1d,300,1,8,9,842,greedy,area,success,266,1.347221131,266,1,300,,,,,
1d,300,1,8,9,842,stochastic_greedy,area,success,287,1.351605036,287,1,300,,,,,
1d,300,1,8,9,842,genetic_greedy,area,success,265,218.644585908,265,1,300,12637,262,75051,0.020732768853367098,286.4541984732824
1d,300,1,8,9,842,genetic_stochastic,area,success,257,319.976812811,257,1,300,12528,501,143448,0.039990421455938695,286.32335329341316
1d,300,1,8,10,942,greedy,area,success,282,1.401377729,282,1,300,,,,,
1d,300,1,8,10,942,stochastic_greedy,area,success,285,1.347474979,285,1,300,,,,,
1d,300,1,8,10,942,genetic_greedy,area,success,273,202.830692209,273,1,300,12600,189,55227,0.015,292.2063492063492
1d,300,1,8,10,942,genetic_stochastic,area,success,259,306.07637115,259,1,300,12659,524,146200,0.04139347499802512,279.00763358778624
1d,10,1,2,1,42,greedy,area,success,5,0.001246885,5,1,10,,,,,
1d,10,1,2,1,42,stochastic_greedy,area,success,5,0.001114174,5,1,10,,,,,
1d,10,1,2,1,42,genetic_greedy,area,success,5,0.124160698,5,1,10,28167,0,0,0.0,
1d,10,1,2,1,42,genetic_stochastic,area,success,5,0.080033226,5,1,10,28353,349,938,0.01230910309314711,2.687679083094556
1d,10,1,2,2,142,greedy,area,success,4,0.000754789,4,1,10,,,,,
1d,10,1,2,2,142,stochastic_greedy,area,success,4,0.000679579,4,1,10,,,,,
1d,10,1,2,2,142,genetic_greedy,area,success,4,0.087890668,4,1,10,28425,0,0,0.0,
1d,10,1,2,2,142,genetic_stochastic,area,success,4,0.071016735,4,1,10,28598,0,0,0.0,
1d,10,1,2,3,242,greedy,area,success,4,0.000707149,4,1,10,,,,,
1d,10,1,2,3,242,stochastic_greedy,area,success,4,0.001004682,4,1,10,,,,,
1d,10,1,2,3,242,genetic_greedy,area,success,4,0.078008868,4,1,10,28569,0,0,0.0,
1d,10,1,2,3,242,genetic_stochastic,area,success,4,0.077810094,4,1,10,28350,0,0,0.0,
1d,10,1,2,4,342,greedy,area,success,6,0.000875708,6,1,10,,,,,
1d,10,1,2,4,342,stochastic_greedy,area,success,6,0.00079545,6,1,10,,,,,
1d,10,1,2,4,342,genetic_greedy,area,success,5,0.074787986,5,1,10,28330,0,0,0.0,
1d,10,1,2,4,342,genetic_stochastic,area,success,5,0.074739848,5,1,10,28257,204,446,0.007219450047775773,2.1862745098039214
1d,10,1,2,5,442,greedy,area,success,4,0.000891821,4,1,10,,,,,
1d,10,1,2,5,442,stochastic_greedy,area,success,4,0.000615225,4,1,10,,,,,
1d,10,1,2,5,442,genetic_greedy,area,success,4,0.074631776,4,1,10,28216,0,0,0.0,
1d,10,1,2,5,442,genetic_stochastic,area,success,4,0.072980748,4,1,10,28362,0,0,0.0,
1d,10,1,2,6,542,greedy,area,success,5,0.00097037,5,1,10,,,,,
1d,10,1,2,6,542,stochastic_greedy,area,success,6,0.000772556,6,1,10,,,,,
1d,10,1,2,6,542,genetic_greedy,area,success,5,0.074815777,5,1,10,28400,34,102,0.0011971830985915493,3.0
1d,10,1,2,6,542,genetic_stochastic,area,success,5,0.084867624,5,1,10,28278,332,848,0.011740575712568074,2.5542168674698793
1d,10,1,2,7,642,greedy,area,success,4,0.000919057,4,1,10,,,,,
1d,10,1,2,7,642,stochastic_greedy,area,success,4,0.001041916,4,1,10,,,,,
1d,10,1,2,7,642,genetic_greedy,area,success,4,0.077015376,4,1,10,28416,0,0,0.0,
1d,10,1,2,7,642,genetic_stochastic,area,success,4,0.066899646,4,1,10,28308,0,0,0.0,
1d,10,1,2,8,742,greedy,area,success,5,0.000802594,5,1,10,,,,,
1d,10,1,2,8,742,stochastic_greedy,area,success,5,0.00067255,5,1,10,,,,,
1d,10,1,2,8,742,genetic_greedy,area,success,5,0.090254943,5,1,10,28363,0,0,0.0,
1d,10,1,2,8,742,genetic_stochastic,area,success,5,0.065367591,5,1,10,28422,160,406,0.005629441981563578,2.5375
1d,10,1,2,9,842,greedy,area,success,5,0.000826642,5,1,10,,,,,
1d,10,1,2,9,842,stochastic_greedy,area,success,5,0.000837172,5,1,10,,,,,
1d,10,1,2,9,842,genetic_greedy,area,success,5,0.13597485,5,1,10,28277,4314,8765,0.15256215298652614,2.031757070004636
1d,10,1,2,9,842,genetic_stochastic,area,success,5,0.076339001,5,1,10,28432,133,330,0.004677827799662353,2.481203007518797
1d,10,1,2,10,942,greedy,area,success,4,0.000727611,4,1,10,,,,,
1d,10,1,2,10,942,stochastic_greedy,area,success,4,0.000844313,4,1,10,,,,,
1d,10,1,2,10,942,genetic_greedy,area,success,4,0.071084448,4,1,10,28452,0,0,0.0,
1d,10,1,2,10,942,genetic_stochastic,area,success,4,0.075633107,4,1,10,28242,0,0,0.0,
1d,10,1,2,1,42,merge_greedy,area,success,5,0.001240511,5,1,10,,,,,
1d,10,1,2,2,142,merge_greedy,area,success,4,0.001692141,4,1,10,,,,,
1d,10,1,2,3,242,merge_greedy,area,success,4,0.002382971,4,1,10,,,,,
1d,10,1,2,4,342,merge_greedy,area,success,5,0.00389896,5,1,10,,,,,
1d,10,1,2,5,442,merge_greedy,area,success,4,0.003473143,4,1,10,,,,,
1d,10,1,2,6,542,merge_greedy,area,success,5,0.006714618,5,1,10,,,,,
1d,10,1,2,7,642,merge_greedy,area,success,4,0.003280863,4,1,10,,,,,
1d,10,1,2,8,742,merge_greedy,area,success,5,0.005478912,5,1,10,,,,,
1d,10,1,2,9,842,merge_greedy,area,success,5,0.00730885,5,1,10,,,,,
1d,10,1,2,10,942,merge_greedy,area,success,4,0.002473515,4,1,10,,,,,
1d,10,1,4,1,42,greedy,area,success,12,0.001032382,12,1,10,,,,,
1d,10,1,4,1,42,stochastic_greedy,area,success,12,0.001061915,12,1,10,,,,,
1d,10,1,4,1,42,genetic_greedy,area,success,11,0.115277469,11,1,10,28564,135,465,0.004726228819493068,3.4444444444444446
1d,10,1,4,1,42,genetic_stochastic,area,success,11,0.093031494,11,1,10,28242,0,0,0.0,
1d,10,1,4,2,142,greedy,area,success,14,0.00122015,14,1,10,,,,,
1d,10,1,4,2,142,stochastic_greedy,area,success,14,0.001220576,14,1,10,,,,,
1d,10,1,4,2,142,genetic_greedy,area,success,14,0.131527923,14,1,10,28237,358,2096,0.012678400679958918,5.854748603351955
1d,10,1,4,2,142,genetic_stochastic,area,success,14,0.175786889,14,1,10,28281,973,3275,0.03440472401965984,3.3658787255909557
1d,10,1,4,3,242,greedy,area,success,14,0.001239033,14,1,10,,,,,
1d,10,1,4,3,242,stochastic_greedy,area,success,17,0.001614827,17,1,10,,,,,
1d,10,1,4,3,242,genetic_greedy,area,success,14,0.102585837,14,1,10,28239,0,0,0.0,
1d,10,1,4,3,242,genetic_stochastic,area,success,14,0.134414722,14,1,10,28167,149,565,0.00528987822629318,3.791946308724832
1d,10,1,4,4,342,greedy,area,success,13,0.001086046,13,1,10,,,,,
1d,10,1,4,4,342,stochastic_greedy,area,success,13,0.001201357,13,1,10,,,,,
1d,10,1,4,4,342,genetic_greedy,area,success,13,0.124992429,13,1,10,28587,249,926,0.008710252912162871,3.718875502008032
1d,10,1,4,4,342,genetic_stochastic,area,success,13,0.302044083,13,1,10,28488,5372,6923,0.18857062622858747,1.2887192851824274
1d,10,1,4,5,442,greedy,area,success,13,0.001031581,13,1,10,,,,,
1d,10,1,4,5,442,stochastic_greedy,area,success,13,0.001126375,13,1,10,,,,,
1d,10,1,4,5,442,genetic_greedy,area,success,13,0.12717374,13,1,10,28303,42,256,0.001483941631629156,6.095238095238095
1d,10,1,4,5,442,genetic_stochastic,area,success,13,0.123486466,13,1,10,28336,142,840,0.005011293054771316,5.915492957746479
1d,10,1,4,6,542,greedy,area,success,17,0.001643455,17,1,10,,,,,
1d,10,1,4,6,542,stochastic_greedy,area,success,16,0.001330985,16,1,10,,,,,
1d,10,1,4,6,542,genetic_greedy,area,success,16,0.205937408,16,1,10,28304,691,2337,0.024413510457885812,3.38205499276411
1d,10,1,4,6,542,genetic_stochastic,area,success,15,0.153068343,15,1,10,28287,336,1707,0.011878247958426132,5.080357142857143
1d,10,1,4,7,642,greedy,area,success,18,0.001555174,18,1,10,,,,,
1d,10,1,4,7,642,stochastic_greedy,area,success,17,0.001211636,17,1,10,,,,,
1d,10,1,4,7,642,genetic_greedy,area,success,16,0.203974153,16,1,10,28329,1475,2082,0.05206678668502242,1.4115254237288135
1d,10,1,4,7,642,genetic_stochastic,area,success,16,0.166320819,16,1,10,28380,825,4789,0.029069767441860465,5.804848484848485
1d,10,1,4,8,742,greedy,area,success,12,0.001102292,12,1,10,,,,,
1d,10,1,4,8,742,stochastic_greedy,area,success,11,0.001447883,11,1,10,,,,,
1d,10,1,4,8,742,genetic_greedy,area,success,12,0.113505826,12,1,10,28305,0,0,0.0,
1d,10,1,4,8,742,genetic_stochastic,area,success,11,0.105858515,11,1,10,28387,29,154,0.001021594391799063,5.310344827586207
1d,10,1,4,9,842,greedy,area,success,13,0.001266731,13,1,10,,,,,
1d,10,1,4,9,842,stochastic_greedy,area,success,14,0.001054588,14,1,10,,,,,
1d,10,1,4,9,842,genetic_greedy,area,success,13,0.12551951,13,1,10,28325,201,1243,0.007096204766107679,6.1840796019900495
1d,10,1,4,9,842,genetic_stochastic,area,success,13,0.153611437,13,1,10,28317,428,1663,0.015114595472684253,3.885514018691589
1d,10,1,4,10,942,greedy,area,success,12,0.001634042,12,1,10,,,,,
1d,10,1,4,10,942,stochastic_greedy,area,success,12,0.003267074,12,1,10,,,,,
1d,10,1,4,10,942,genetic_greedy,area,success,12,0.144089545,12,1,10,28506,0,0,0.0,
1d,10,1,4,10,942,genetic_stochastic,area,success,12,0.108171305,12,1,10,28444,279,1026,0.009808747011672057,3.6774193548387095
1d,10,1,4,1,42,merge_greedy,area,success,12,0.008725804,12,1,10,,,,,
1d,10,1,4,2,142,merge_greedy,area,success,17,0.018247331,17,1,10,,,,,
1d,10,1,4,3,242,merge_greedy,area,success,14,0.030221608,14,1,10,,,,,
1d,10,1,4,4,342,merge_greedy,area,success,13,0.016650738,13,1,10,,,,,
1d,10,1,4,5,442,merge_greedy,area,success,13,0.013367631,13,1,10,,,,,
1d,10,1,4,6,542,merge_greedy,area,success,18,0.010597208,18,1,10,,,,,
1d,10,1,4,7,642,merge_greedy,area,success,16,0.011478238,16,1,10,,,,,
1d,10,1,4,8,742,merge_greedy,area,success,12,0.016870434,12,1,10,,,,,
1d,10,1,4,9,842,merge_greedy,area,success,13,0.008572652,13,1,10,,,,,
1d,10,1,4,10,942,merge_greedy,area,success,12,0.016345035,12,1,10,,,,,
1d,20,1,2,1,42,greedy,area,success,6,0.001063202,6,1,20,,,,,
1d,20,1,2,1,42,stochastic_greedy,area,success,6,0.001599134,6,1,20,,,,,
1d,20,1,2,1,42,genetic_greedy,area,success,5,0.170351673,5,1,20,28369,0,0,0.0,
1d,20,1,2,1,42,genetic_stochastic,area,success,5,0.132367051,5,1,20,28321,240,1655,0.008474277038240175,6.895833333333333
1d,20,1,2,2,142,greedy,area,success,5,0.001040619,5,1,20,,,,,
1d,20,1,2,2,142,stochastic_greedy,area,success,5,0.001247613,5,1,20,,,,,
1d,20,1,2,2,142,genetic_greedy,area,success,5,0.157493258,5,1,20,28234,0,0,0.0,
1d,20,1,2,2,142,genetic_stochastic,area,success,5,0.145274306,5,1,20,28274,211,1183,0.007462686567164179,5.606635071090047
1d,20,1,2,3,242,greedy,area,success,5,0.001151331,5,1,20,,,,,
1d,20,1,2,3,242,stochastic_greedy,area,success,5,0.001106403,5,1,20,,,,,
1d,20,1,2,3,242,genetic_greedy,area,success,5,0.152000292,5,1,20,28225,47,235,0.0016651904340124004,5.0
1d,20,1,2,3,242,genetic_stochastic,area,success,5,0.154048674,5,1,20,28223,225,977,0.007972221237997379,4.342222222222222
1d,20,1,2,4,342,greedy,area,success,5,0.00115126,5,1,20,,,,,
1d,20,1,2,4,342,stochastic_greedy,area,success,5,0.00106554,5,1,20,,,,,
1d,20,1,2,4,342,genetic_greedy,area,success,5,0.167807218,5,1,20,28483,0,0,0.0,
1d,20,1,2,4,342,genetic_stochastic,area,success,5,0.152291748,5,1,20,28297,303,1358,0.010707848888574761,4.481848184818482
1d,20,1,2,5,442,greedy,area,success,5,0.001047818,5,1,20,,,,,
1d,20,1,2,5,442,stochastic_greedy,area,success,5,0.001083658,5,1,20,,,,,
1d,20,1,2,5,442,genetic_greedy,area,success,5,0.147815134,5,1,20,28433,0,0,0.0,
1d,20,1,2,5,442,genetic_stochastic,area,success,5,0.14167118,5,1,20,28347,368,2074,0.01298197340106537,5.635869565217392
1d,20,1,2,6,542,greedy,area,success,6,0.001054719,6,1,20,,,,,
1d,20,1,2,6,542,stochastic_greedy,area,success,6,0.001137402,6,1,20,,,,,
1d,20,1,2,6,542,genetic_greedy,area,success,5,0.154333173,5,1,20,28461,60,240,0.0021081479919890377,4.0
1d,20,1,2,6,542,genetic_stochastic,area,success,5,0.13932854,5,1,20,28345,379,2206,0.013370964896807197,5.820580474934037
1d,20,1,2,7,642,greedy,area,success,5,0.00138125,5,1,20,,,,,
1d,20,1,2,7,642,stochastic_greedy,area,success,5,0.001300155,5,1,20,,,,,
1d,20,1,2,7,642,genetic_greedy,area,success,5,0.188776978,5,1,20,28262,34,136,0.001203028801924846,4.0
1d,20,1,2,7,642,genetic_stochastic,area,success,5,0.180664462,5,1,20,28273,263,1274,0.00930216107240123,4.844106463878327
1d,20,1,2,8,742,greedy,area,success,5,0.001257205,5,1,20,,,,,
1d,20,1,2,8,742,stochastic_greedy,area,success,5,0.001103135,5,1,20,,,,,
1d,20,1,2,8,742,genetic_greedy,area,success,5,0.154504503,5,1,20,28337,0,0,0.0,
1d,20,1,2,8,742,genetic_stochastic,area,success,5,0.149039196,5,1,20,28340,303,1466,0.010691601976005646,4.838283828382838
1d,20,1,2,9,842,greedy,area,success,6,0.001165872,6,1,20,,,,,
1d,20,1,2,9,842,stochastic_greedy,area,success,5,0.001682854,5,1,20,,,,,
1d,20,1,2,9,842,genetic_greedy,area,success,5,0.154326191,5,1,20,28368,74,377,0.002608573040045121,5.094594594594595
1d,20,1,2,9,842,genetic_stochastic,area,success,5,0.196840708,5,1,20,28435,439,2527,0.015438719887462635,5.75626423690205
1d,20,1,2,10,942,greedy,area,success,4,0.001051112,4,1,20,,,,,
1d,20,1,2,10,942,stochastic_greedy,area,success,4,0.001038214,4,1,20,,,,,
1d,20,1,2,10,942,genetic_greedy,area,success,4,0.170695018,4,1,20,28479,0,0,0.0,
1d,20,1,2,10,942,genetic_stochastic,area,success,4,0.152751242,4,1,20,28290,0,0,0.0,
1d,20,1,2,1,42,merge_greedy,area,success,5,0.009615503,5,1,20,,,,,
1d,20,1,2,2,142,merge_greedy,area,success,5,0.011247335,5,1,20,,,,,
1d,20,1,2,3,242,merge_greedy,area,success,5,0.016134233,5,1,20,,,,,
1d,20,1,2,4,342,merge_greedy,area,success,5,0.016241845,5,1,20,,,,,
1d,20,1,2,5,442,merge_greedy,area,success,5,0.011695146,5,1,20,,,,,
1d,20,1,2,6,542,merge_greedy,area,success,5,0.016473878,5,1,20,,,,,
1d,20,1,2,7,642,merge_greedy,area,success,6,0.016447472,6,1,20,,,,,
1d,20,1,2,8,742,merge_greedy,area,success,5,0.009685208,5,1,20,,,,,
1d,20,1,2,9,842,merge_greedy,area,success,6,0.010234422,6,1,20,,,,,
1d,20,1,2,10,942,merge_greedy,area,success,4,0.013078802,4,1,20,,,,,
1d,20,1,4,1,42,greedy,area,success,17,0.002295188,17,1,20,,,,,
1d,20,1,4,1,42,stochastic_greedy,area,success,17,0.002280867,17,1,20,,,,,
1d,20,1,4,1,42,genetic_greedy,area,success,17,0.421144292,17,1,20,28158,481,6092,0.017082179132040628,12.665280665280665
1d,20,1,4,1,42,genetic_stochastic,area,success,17,0.526597715,17,1,20,28256,1264,10860,0.04473386183465459,8.591772151898734
1d,20,1,4,2,142,greedy,area,success,21,0.003268442,21,1,20,,,,,
1d,20,1,4,2,142,stochastic_greedy,area,success,17,0.001643129,17,1,20,,,,,
1d,20,1,4,2,142,genetic_greedy,area,success,17,0.298544162,17,1,20,28175,59,856,0.0020940550133096716,14.508474576271187
1d,20,1,4,2,142,genetic_stochastic,area,success,16,0.477213745,16,1,20,28332,2082,8772,0.0734858110969928,4.213256484149856
1d,20,1,4,3,242,greedy,area,success,19,0.002262177,19,1,20,,,,,
1d,20,1,4,3,242,stochastic_greedy,area,success,20,0.002030087,20,1,20,,,,,
1d,20,1,4,3,242,genetic_greedy,area,success,17,0.260160817,17,1,20,28382,192,2403,0.0067648509618772465,12.515625
1d,20,1,4,3,242,genetic_stochastic,area,success,17,0.569355359,17,1,20,28270,2879,14657,0.10183940573045631,5.0910038207711015
1d,20,1,4,4,342,greedy,area,success,18,0.002350283,18,1,20,,,,,
1d,20,1,4,4,342,stochastic_greedy,area,success,16,0.001982405,16,1,20,,,,,
1d,20,1,4,4,342,genetic_greedy,area,success,16,0.38425982,16,1,20,28375,100,1145,0.003524229074889868,11.45
1d,20,1,4,4,342,genetic_stochastic,area,success,16,0.584910568,16,1,20,28354,5060,10274,0.17845806588135713,2.0304347826086957
